game_id,team1_id,team2_id,season,team1_seed,team2_seed,team1_position,team2_position,strongseed,weakseed,team1_region,team2_region,slot,host,host_lat,host_long,team1_teamname,team2_teamname,team1_coach_id,team1_coach_name,team1_pt_school_ncaa,team1_pt_overall_ncaa,team1_pt_school_s16,team1_pt_overall_s16,team1_pt_school_ff,team1_pt_overall_ff,team1_pt_career_school_wins,team1_pt_career_school_losses,team1_pt_career_overall_losses,team1_pt_team_season_wins,team1_pt_team_season_losses,team1_pt_coach_season_wins,team1_pt_coach_season_losses,team1_pt_career_overall_wins,team2_coach_id,team2_coach_name,team2_pt_school_ncaa,team2_pt_overall_ncaa,team2_pt_school_s16,team2_pt_overall_s16,team2_pt_school_ff,team2_pt_overall_ff,team2_pt_career_school_wins,team2_pt_career_school_losses,team2_pt_career_overall_losses,team2_pt_team_season_wins,team2_pt_team_season_losses,team2_pt_coach_season_wins,team2_pt_coach_season_losses,team2_pt_career_overall_wins,team1_fg2pct,team1_fg3pct,team1_ftpct,team1_blockpct,team1_oppfg2pct,team1_oppfg3pct,team1_oppftpct,team1_oppblockpct,team1_f3grate,team1_oppf3grate,team1_arate,team1_opparate,team1_stlrate,team1_oppstlrate,team2_fg2pct,team2_fg3pct,team2_ftpct,team2_blockpct,team2_oppfg2pct,team2_oppfg3pct,team2_oppftpct,team2_oppblockpct,team2_f3grate,team2_oppf3grate,team2_arate,team2_opparate,team2_stlrate,team2_oppstlrate,team1_tempo,team1_adjtempo,team1_oe,team1_adjoe,team1_de,team1_adjde,team2_tempo,team2_adjtempo,team2_oe,team2_adjoe,team2_de,team2_adjde,team1_lat,team1_long,team2_lat,team2_long,team1_coaches_preseason,team2_coaches_preseason,team1_coaches_before_final,team2_coaches_before_final,team1_ap_preseason,team2_ap_preseason,team1_ap_final,team2_ap_final,,team1_bpi,team2_bpi
2019-1463-1246,1463,1246,2019,14,2,W14,Y02,2,14,W,Y,R6CH,minneapolis,44.98,-93.27,Yale,Kentucky,james-jones-3,James Jones,1,1,0,0,0,0,309,271,271,21,6,21,6,309,john-calipari-1,John Calipari,8,19,7,14,4,6,302,69,209,27,5,27,5,747,55.76559546,37.23776224,72.10743802,10.933082,47.12535344,31.15264798,73.4496124,7.655954631,35.09202454,37.69817968,57.65877958,49.71428571,0.078352587,0.099447514,52.7173913,36.38025594,73.97435897,14.20068027,43.62244898,35.02051984,70.59961315,7.686335404,29.80926431,38.33245936,52.0501139,48.24447334,0.088482295,0.083146679,72.6803,70.811,108.955,110.552,99.2049,102.279,67.8907,65.9094,112.784,118.358,95.68,90.8807,41.310189,-72.92886,38.028081,-84.510698,,2,,4,,2,,4,,6.2,17.7
2019-1463-1222,1463,1222,2019,14,3,W14,Y03,3,14,W,Y,R6CH,minneapolis,44.98,-93.27,Yale,Houston,james-jones-3,James Jones,1,1,0,0,0,0,309,271,271,21,6,21,6,309,kelvin-sampson-1,Kelvin Sampson,1,15,0,3,0,1,114,49,276,31,1,31,1,539,55.76559546,37.23776224,72.10743802,10.933082,47.12535344,31.15264798,73.4496124,7.655954631,35.09202454,37.69817968,57.65877958,49.71428571,0.078352587,0.099447514,51.15044248,36.39618138,70.42925278,13.86046512,42.88372093,27.41721854,68.91495601,6.637168142,42.58130081,41.2568306,56.28539071,50.89820359,0.09716291,0.080148207,72.6803,70.811,108.955,110.552,99.2049,102.279,67.6777,66.2386,112.648,114.646,90.4247,91.2253,41.310189,-72.92886,29.719988,-95.344851,,,,10,,,,11,,6.2,14.8
2019-1463-1242,1463,1242,2019,14,4,W14,Y04,4,14,W,Y,R6CH,minneapolis,44.98,-93.27,Yale,Kansas,james-jones-3,James Jones,1,1,0,0,0,0,309,271,271,21,6,21,6,309,bill-self-1,Bill Self,15,20,10,13,3,3,472,104,209,25,8,25,8,679,55.76559546,37.23776224,72.10743802,10.933082,47.12535344,31.15264798,73.4496124,7.655954631,35.09202454,37.69817968,57.65877958,49.71428571,0.078352587,0.099447514,52.22052067,35.04273504,69.74281392,10.98360656,45.90163934,33.603708,68.11091854,8.958652374,34.96015936,41.4306289,48.81465517,52.82352941,0.095923261,0.09057132,72.6803,70.811,108.955,110.552,99.2049,102.279,70.6439,69.9998,105.568,112.885,98.4952,92.1354,41.310189,-72.92886,38.957351,-95.24587,,1,,18,,1,,17,,6.2,13.6
2019-1463-1120,1463,1120,2019,14,5,W14,Y05,5,14,W,Y,R6CH,minneapolis,44.98,-93.27,Yale,Auburn,james-jones-3,James Jones,1,1,0,0,0,0,309,271,271,21,6,21,6,309,bruce-pearl-1,Bruce Pearl,1,9,0,4,0,0,95,70,169,25,8,25,8,326,55.76559546,37.23776224,72.10743802,10.933082,47.12535344,31.15264798,73.4496124,7.655954631,35.09202454,37.69817968,57.65877958,49.71428571,0.078352587,0.099447514,51.38339921,38.10010215,71.26623377,16.09907121,50.77399381,35.25641026,71.1627907,11.85770751,49.17127072,44.59691252,53.30347144,51.8904824,0.131936063,0.086938002,72.6803,70.811,108.955,110.552,99.2049,102.279,68.868,67.5646,113.394,119.283,99.3776,97.1706,41.310189,-72.92886,32.600201,-85.492409,,12,,24,,11,,22,,6.2,15.6
2019-1463-1235,1463,1235,2019,14,6,W14,Y06,6,14,W,Y,R6CH,minneapolis,44.98,-93.27,Yale,Iowa St,james-jones-3,James Jones,1,1,0,0,0,0,309,271,271,21,6,21,6,309,steve-prohm-1,Steve Prohm,2,3,1,1,0,0,83,51,80,23,10,23,10,187,55.76559546,37.23776224,72.10743802,10.933082,47.12535344,31.15264798,73.4496124,7.655954631,35.09202454,37.69817968,57.65877958,49.71428571,0.078352587,0.099447514,55.02074689,36.50190114,73.2231405,12.77283751,47.1301536,33.79052369,71.51767152,7.468879668,39.56870612,39.33300638,54.46898002,49.88290398,0.101930469,0.075377153,72.6803,70.811,108.955,110.552,99.2049,102.279,68.6743,67.6737,112.927,119.122,99.678,97.2626,41.310189,-72.92886,42.026368,-93.648353,,,,,,,,,,6.2,14.4
2019-1463-1459,1463,1459,2019,14,7,W14,Y07,7,14,W,Y,R6CH,minneapolis,44.98,-93.27,Yale,Wofford,james-jones-3,James Jones,1,1,0,0,0,0,309,271,271,21,6,21,6,309,mike-young-1,Mike Young,4,4,0,0,0,0,298,242,242,29,3,29,3,298,55.76559546,37.23776224,72.10743802,10.933082,47.12535344,31.15264798,73.4496124,7.655954631,35.09202454,37.69817968,57.65877958,49.71428571,0.078352587,0.099447514,54.26889107,41.58163265,70.54108216,8.92494929,50.9127789,32.73001508,70.66666667,7.55642787,43.48308375,40.20618557,50.17064846,48.53963839,0.089290047,0.081525695,72.6803,70.811,108.955,110.552,99.2049,102.279,68.1431,65.7033,117.982,118.483,97.8958,97.7629,41.310189,-72.92886,34.957914,-81.934572,,,,20,,,,20,,6.2,14.1
2019-1463-1429,1463,1429,2019,14,8,W14,Y08,8,14,W,Y,R6CH,minneapolis,44.98,-93.27,Yale,Utah St,james-jones-3,James Jones,1,1,0,0,0,0,309,271,271,21,6,21,6,309,craig-smith-2,Craig Smith,0,0,0,0,0,0,28,5,60,28,5,28,5,107,55.76559546,37.23776224,72.10743802,10.933082,47.12535344,31.15264798,73.4496124,7.655954631,35.09202454,37.69817968,57.65877958,49.71428571,0.078352587,0.099447514,54.62184874,35.71428571,74.82219061,12.36842105,42.10526316,34.86842105,70.83333333,9.159663866,37.95620438,40,61.97802198,50.60402685,0.086961669,0.084809153,72.6803,70.811,108.955,110.552,99.2049,102.279,69.8786,67.8638,112.264,113.115,95.2464,96.4583,41.310189,-72.92886,41.740748,-111.81391,,,,,,,,,,6.2,9.3
2019-1463-1449,1463,1449,2019,14,9,W14,Y09,9,14,W,Y,R6CH,minneapolis,44.98,-93.27,Yale,Washington,james-jones-3,James Jones,1,1,0,0,0,0,309,271,271,21,6,21,6,309,mike-hopkins-1,Mike Hopkins,0,1,0,1,0,1,47,20,25,26,7,26,7,51,55.76559546,37.23776224,72.10743802,10.933082,47.12535344,31.15264798,73.4496124,7.655954631,35.09202454,37.69817968,57.65877958,49.71428571,0.078352587,0.099447514,52.29522952,34.60490463,69.44444444,16.37279597,46.01175483,33.07692308,70.5511811,7.560756076,39.78319783,35.30689842,47.54491018,58.45347313,0.133553741,0.091218078,72.6803,70.811,108.955,110.552,99.2049,102.279,67.1691,65.9283,103.564,107.084,95.6117,93.7514,41.310189,-72.92886,39.217329,-76.06878,,24,,,,25,,,,6.2,8.4
2019-1463-1371,1463,1371,2019,14,10,W14,Y10,10,14,W,Y,R6CH,minneapolis,44.98,-93.27,Yale,Seton Hall,james-jones-3,James Jones,1,1,0,0,0,0,309,271,271,21,6,21,6,309,kevin-willard-1,Kevin Willard,3,3,0,0,0,0,170,126,175,20,12,20,12,215,55.76559546,37.23776224,72.10743802,10.933082,47.12535344,31.15264798,73.4496124,7.655954631,35.09202454,37.69817968,57.65877958,49.71428571,0.078352587,0.099447514,50.76305221,32.35294118,70.82111437,11.16883117,48.65800866,33.59477124,73.92,11.72690763,36.44716692,39.84375,51.79606025,53.47985348,0.09874274,0.082071888,72.6803,70.811,108.955,110.552,99.2049,102.279,70.1052,68.9881,104.576,109.419,100.893,96.5216,41.310189,-72.92886,40.742859,-74.248753,,,,,,,,,,6.2,8.4
2019-1463-1326,1463,1326,2019,14,11,W14,Y11,11,14,W,Y,R6CH,minneapolis,44.98,-93.27,Yale,Ohio St,james-jones-3,James Jones,1,1,0,0,0,0,309,271,271,21,6,21,6,309,chris-holtmann-1,Chris Holtmann,1,4,0,1,0,0,44,22,107,19,13,19,13,158,55.76559546,37.23776224,72.10743802,10.933082,47.12535344,31.15264798,73.4496124,7.655954631,35.09202454,37.69817968,57.65877958,49.71428571,0.078352587,0.099447514,49.86351228,34.34482759,73.38709677,7.287093942,47.41000878,33.03964758,74.39446367,9.372156506,39.74780702,37.41758242,58.97114178,50.8496732,0.088035124,0.088938048,72.6803,70.811,108.955,110.552,99.2049,102.279,66.8768,65.7436,103.341,109.375,98.9532,94.3414,41.310189,-72.92886,39.998389,-83.009001,,,,,,,,,,6.2,9.9
2019-1463-1308,1463,1308,2019,14,12,W14,Y12,12,14,W,Y,R6CH,minneapolis,44.98,-93.27,Yale,New Mexico St,james-jones-3,James Jones,1,1,0,0,0,0,309,271,271,21,6,21,6,309,chris-jans-1,Chris Jans,1,1,0,0,0,0,58,9,21,30,3,30,3,79,55.76559546,37.23776224,72.10743802,10.933082,47.12535344,31.15264798,73.4496124,7.655954631,35.09202454,37.69817968,57.65877958,49.71428571,0.078352587,0.099447514,56.59448819,34.05221339,67.3374613,7.523809524,48,33.13521545,71.019678,5.905511811,46.44175013,39.05977945,53.02857143,38.23933975,0.081167063,0.070619931,72.6803,70.811,108.955,110.552,99.2049,102.279,67.9012,65.6538,113.701,112.733,95.2348,99.1319,41.310189,-72.92886,32.282875,-106.747841,,,,,,,,,,6.2,7.7
2019-1463-1318,1463,1318,2019,14,13,W14,Y13,13,14,W,Y,R6CH,minneapolis,44.98,-93.27,Yale,Northeastern,james-jones-3,James Jones,1,1,0,0,0,0,309,271,271,21,6,21,6,309,bill-coen-1,Bill Coen,1,1,0,0,0,0,224,195,195,23,9,23,9,224,55.76559546,37.23776224,72.10743802,10.933082,47.12535344,31.15264798,73.4496124,7.655954631,35.09202454,37.69817968,57.65877958,49.71428571,0.078352587,0.099447514,56.39958377,38.79518072,75.08143322,5.92654424,52.50417362,33.63095238,73.09160305,7.180020812,46.34282524,35.93582888,54.74537037,45.73099415,0.09122468,0.080439496,72.6803,70.811,108.955,110.552,99.2049,102.279,66.215,66.0919,112.969,111.619,104.428,102.864,41.310189,-72.92886,42.339992,-71.088782,,,,,,,,,,6.2,5.7
2019-1463-1209,1463,1209,2019,14,14,W14,Y14,14,14,W,Y,R6CH,minneapolis,44.98,-93.27,Yale,Georgia St,james-jones-3,James Jones,1,1,0,0,0,0,309,271,271,21,6,21,6,309,ron-hunter-1,Ron Hunter,2,3,0,0,0,0,170,93,272,23,8,23,8,391,55.76559546,37.23776224,72.10743802,10.933082,47.12535344,31.15264798,73.4496124,7.655954631,35.09202454,37.69817968,57.65877958,49.71428571,0.078352587,0.099447514,52.08747515,38.46153846,65.2173913,14.35643564,50.4950495,33.4519573,69.98284734,9.840954274,43.67301232,45.49379385,46.11650485,58.71212121,0.112122381,0.071722009,72.6803,70.811,108.955,110.552,99.2049,102.279,71.0629,69.7679,106.735,108.11,103.185,102.806,41.310189,-72.92886,33.7527,-84.38667,,,,,,,,,,6.2,4.1
2019-1463-1101,1463,1101,2019,14,15,W14,Y15,14,15,W,Y,R6CH,minneapolis,44.98,-93.27,Yale,Abilene Chr,james-jones-3,James Jones,1,1,0,0,0,0,309,271,271,21,6,21,6,309,joe-golding-1,Joe Golding,0,0,0,0,0,0,90,96,96,27,5,27,5,90,55.76559546,37.23776224,72.10743802,10.933082,47.12535344,31.15264798,73.4496124,7.655954631,35.09202454,37.69817968,57.65877958,49.71428571,0.078352587,0.099447514,49.81024668,38.32116788,72.33273056,7.497467072,49.24012158,33.46774194,72.28070175,8.159392789,34.20724095,33.44571814,57.82312925,49.38650307,0.119175276,0.082703532,72.6803,70.811,108.955,110.552,99.2049,102.279,66.5681,66.0723,107.102,103.756,96.7466,101.654,41.310189,-72.92886,32.46915,-99.70954,,,,,,,,,,6.2,1.7
2019-1463-1233,1463,1233,2019,14,16,W14,Y16,14,16,W,Y,R6CH,minneapolis,44.98,-93.27,Yale,Iona,james-jones-3,James Jones,1,1,0,0,0,0,309,271,271,21,6,21,6,309,tim-cluess-1,Tim Cluess,5,5,0,0,0,0,199,106,106,17,14,17,14,199,55.76559546,37.23776224,72.10743802,10.933082,47.12535344,31.15264798,73.4496124,7.655954631,35.09202454,37.69817968,57.65877958,49.71428571,0.078352587,0.099447514,53.27552987,35.07462687,74.12280702,8.01080108,50.2250225,36.76646707,68.27094474,11.36801541,43.64820847,42.90853032,50.41916168,55.83815029,0.095105048,0.07669762,72.6803,70.811,108.955,110.552,99.2049,102.279,71.3027,70.5899,107.93,106.647,105.576,109.738,41.310189,-72.92886,40.927107,-73.785635,,,,,,,,,,6.2,-0.8
2019-1463-1438,1463,1438,2019,14,1,W14,Z01,1,14,W,Z,R6CH,minneapolis,44.98,-93.27,Yale,Virginia,james-jones-3,James Jones,1,1,0,0,0,0,309,271,271,21,6,21,6,309,tony-bennett-1,Tony Bennett,6,8,2,3,0,0,248,88,121,29,2,29,2,317,55.76559546,37.23776224,72.10743802,10.933082,47.12535344,31.15264798,73.4496124,7.655954631,35.09202454,37.69817968,57.65877958,49.71428571,0.078352587,0.099447514,52.18631179,40.87481146,74.61538462,12.32323232,45.45454545,27.15328467,65.09635974,8.365019011,38.65889213,40.89552239,56.58536585,44.02515723,0.091747211,0.084611317,72.6803,70.811,108.955,110.552,99.2049,102.279,61.0806,59.3365,117.113,123.693,90.0009,88.0404,41.310189,-72.92886,38.036545,-78.502597,,5,,2,,5,,2,,6.2,23.8
2019-1463-1397,1463,1397,2019,14,2,W14,Z02,2,14,W,Z,R6CH,minneapolis,44.98,-93.27,Yale,Tennessee,james-jones-3,James Jones,1,1,0,0,0,0,309,271,271,21,6,21,6,309,rick-barnes-1,Rick Barnes,1,23,0,6,0,1,86,47,361,29,3,29,3,690,55.76559546,37.23776224,72.10743802,10.933082,47.12535344,31.15264798,73.4496124,7.655954631,35.09202454,37.69817968,57.65877958,49.71428571,0.078352587,0.099447514,56.13099772,35.77235772,76.69753086,14.65741544,44.5793582,34.192673,65.18404908,6.016755522,31.89834025,38.99470899,61.23301985,52.21932115,0.085437757,0.087217711,72.6803,70.811,108.955,110.552,99.2049,102.279,69.4128,67.7089,117.025,123.521,98.2466,95.1912,41.310189,-72.92886,35.955093,-83.929696,,6,,8,,6,,8,,6.2,17.2
2019-1463-1345,1463,1345,2019,14,3,W14,Z03,3,14,W,Z,R6CH,minneapolis,44.98,-93.27,Yale,Purdue,james-jones-3,James Jones,1,1,0,0,0,0,309,271,271,21,6,21,6,309,matt-painter-1,Matt Painter,10,11,4,4,0,0,318,157,162,23,8,23,8,343,55.76559546,37.23776224,72.10743802,10.933082,47.12535344,31.15264798,73.4496124,7.655954631,35.09202454,37.69817968,57.65877958,49.71428571,0.078352587,0.099447514,51.2195122,36.41686183,73.22695035,13.01715439,47.93138244,34.35828877,73.28646749,11.35084428,44.47916667,43.01322599,53.90898483,55.05464481,0.097215001,0.071976491,72.6803,70.811,108.955,110.552,99.2049,102.279,66.3591,65.6852,113.828,121.212,99.7844,95.1747,41.310189,-72.92886,40.428206,-86.914435,,22,,12,,24,,13,,6.2,16.7
2019-1463-1243,1463,1243,2019,14,4,W14,Z04,4,14,W,Z,R6CH,minneapolis,44.98,-93.27,Yale,Kansas St,james-jones-3,James Jones,1,1,0,0,0,0,309,271,271,21,6,21,6,309,bruce-weber-1,Bruce Weber,4,12,1,4,0,1,150,87,242,25,7,25,7,463,55.76559546,37.23776224,72.10743802,10.933082,47.12535344,31.15264798,73.4496124,7.655954631,35.09202454,37.69817968,57.65877958,49.71428571,0.078352587,0.099447514,48.97777778,33.57348703,66.36851521,7.8125,49.0625,31.19777159,66.6015625,8.355555556,38.15283123,42.78903456,57.90816327,54.82014388,0.117160378,0.09522198,72.6803,70.811,108.955,110.552,99.2049,102.279,64.9201,63.1135,101.553,108.077,91.5612,87.8459,41.310189,-72.92886,39.188616,-96.581077,,11,,14,,12,,15,,6.2,12.6
2019-1463-1458,1463,1458,2019,14,5,W14,Z05,5,14,W,Z,R6CH,minneapolis,44.98,-93.27,Yale,Wisconsin,james-jones-3,James Jones,1,1,0,0,0,0,309,271,271,21,6,21,6,309,greg-gard-1,Greg Gard,2,2,2,2,0,0,80,45,45,23,9,23,9,80,55.76559546,37.23776224,72.10743802,10.933082,47.12535344,31.15264798,73.4496124,7.655954631,35.09202454,37.69817968,57.65877958,49.71428571,0.078352587,0.099447514,49.79887369,36.60436137,64.86486486,11.28246753,43.66883117,31.1844078,66.46341463,10.69991955,34.05835544,35.12374934,49.29742389,45.57640751,0.077491832,0.077950364,72.6803,70.811,108.955,110.552,99.2049,102.279,64.8745,63.661,104.289,110.931,92.8886,87.2639,41.310189,-72.92886,43.073858,-89.405356,,,,19,,,,19,,6.2,14.8
2019-1463-1437,1463,1437,2019,14,6,W14,Z06,6,14,W,Z,R6CH,minneapolis,44.98,-93.27,Yale,Villanova,james-jones-3,James Jones,1,1,0,0,0,0,309,271,271,21,6,21,6,309,jay-wright-1,Jay Wright,13,15,6,6,3,3,447,173,258,25,8,25,8,569,55.76559546,37.23776224,72.10743802,10.933082,47.12535344,31.15264798,73.4496124,7.655954631,35.09202454,37.69817968,57.65877958,49.71428571,0.078352587,0.099447514,53.8807649,35.28836755,72.74074074,8.910034602,49.74048443,33.46720214,69.90825688,8.773903262,53.5041841,39.25380977,57.73809524,56.24242424,0.081587407,0.080700588,72.6803,70.811,108.955,110.552,99.2049,102.279,65.668,63.675,112.402,117.095,101.437,98.3195,41.310189,-72.92886,40.039388,-75.345457,,8,,25,,9,,25,,6.2,13
2019-1463-1153,1463,1153,2019,14,7,W14,Z07,7,14,W,Z,R6CH,minneapolis,44.98,-93.27,Yale,Cincinnati,james-jones-3,James Jones,1,1,0,0,0,0,309,271,271,21,6,21,6,309,mick-cronin-1,Mick Cronin,8,10,1,1,0,0,295,145,169,27,5,27,5,364,55.76559546,37.23776224,72.10743802,10.933082,47.12535344,31.15264798,73.4496124,7.655954631,35.09202454,37.69817968,57.65877958,49.71428571,0.078352587,0.099447514,47.25274725,34.97615262,70.2364395,14.86620416,44.89593657,35.5704698,66.60447761,9.497645212,33.05307409,42.47434436,54.86618005,50.8356546,0.096360425,0.060225266,72.6803,70.811,108.955,110.552,99.2049,102.279,64.9263,63.3006,109.448,111.171,95.5738,95.0163,41.310189,-72.92886,39.131159,-84.51428,,,,23,,,,24,,6.2,11.8
2019-1463-1279,1463,1279,2019,14,8,W14,Z08,8,14,W,Z,R6CH,minneapolis,44.98,-93.27,Yale,Mississippi,james-jones-3,James Jones,1,1,0,0,0,0,309,271,271,21,6,21,6,309,kermit-davis-1,Kermit Davis,0,5,0,0,0,0,20,11,249,20,11,20,11,423,55.76559546,37.23776224,72.10743802,10.933082,47.12535344,31.15264798,73.4496124,7.655954631,35.09202454,37.69817968,57.65877958,49.71428571,0.078352587,0.099447514,52.55605381,35.80246914,78.29059829,9.83884648,47.75233249,37.24247227,70.04991681,9.865470852,39.53362256,34.86187845,54.19126328,55.76441103,0.105254872,0.086812779,72.6803,70.811,108.955,110.552,99.2049,102.279,69.2037,68.4026,108.408,112.857,101.248,97.8407,41.310189,-72.92886,34.362144,-89.539377,,,,,,,,,,6.2,-15.8
2019-1463-1328,1463,1328,2019,14,9,W14,Z09,9,14,W,Z,R6CH,minneapolis,44.98,-93.27,Yale,Oklahoma,james-jones-3,James Jones,1,1,0,0,0,0,309,271,271,21,6,21,6,309,lon-kruger-1,Lon Kruger,5,18,2,5,1,2,159,103,407,19,12,19,12,638,55.76559546,37.23776224,72.10743802,10.933082,47.12535344,31.15264798,73.4496124,7.655954631,35.09202454,37.69817968,57.65877958,49.71428571,0.078352587,0.099447514,49.63855422,34.24878837,69.11262799,8.476027397,45.03424658,33.33333333,67.43697479,9.397590361,33.20815451,40.95045501,48.91566265,50,0.084850785,0.097355112,72.6803,70.811,108.955,110.552,99.2049,102.279,69.7223,68.7492,101.398,109.532,98.1919,93.9849,41.310189,-72.92886,35.208152,-97.445692,,,,,,,,,,6.2,10.1
2019-1463-1234,1463,1234,2019,14,10,W14,Z10,10,14,W,Z,R6CH,minneapolis,44.98,-93.27,Yale,Iowa,james-jones-3,James Jones,1,1,0,0,0,0,309,271,271,21,6,21,6,309,fran-mccaffery-1,Fran Mccaffery,3,8,0,0,0,0,173,130,307,22,10,22,10,424,55.76559546,37.23776224,72.10743802,10.933082,47.12535344,31.15264798,73.4496124,7.655954631,35.09202454,37.69817968,57.65877958,49.71428571,0.078352587,0.099447514,51.51515152,36.12990528,74.03245943,9.310344828,53.44827586,32.6007326,68.3655536,7.792207792,39.01795143,41.38453765,60.20881671,59.07553551,0.087389558,0.094243641,72.6803,70.811,108.955,110.552,99.2049,102.279,70.2251,69.4254,110.452,117.289,104.226,101.336,41.310189,-72.92886,41.660695,-91.535698,,,,,,,,,,6.2,10.2
2019-1463-1388,1463,1388,2019,14,11,W14,Z11,11,14,W,Z,R6CH,minneapolis,44.98,-93.27,Yale,St Mary's CA,james-jones-3,James Jones,1,1,0,0,0,0,309,271,271,21,6,21,6,309,randy-bennett-1,Randy Bennett,6,6,1,1,0,0,414,172,172,22,10,22,10,414,55.76559546,37.23776224,72.10743802,10.933082,47.12535344,31.15264798,73.4496124,7.655954631,35.09202454,37.69817968,57.65877958,49.71428571,0.078352587,0.099447514,52.49584027,37.80864198,74.49908925,6.857142857,49.06122449,31.78571429,73.9047619,9.234608985,35.02702703,31.37254902,37.89954338,43.00385109,0.092671682,0.076758363,72.6803,70.811,108.955,110.552,99.2049,102.279,64.5057,62.7127,112.69,114.806,99.1877,97.0644,41.310189,-72.92886,29.451793,-98.564307,,,,,,,,,,6.2,10.8
2019-1463-1332,1463,1332,2019,14,12,W14,Z12,12,14,W,Z,R6CH,minneapolis,44.98,-93.27,Yale,Oregon,james-jones-3,James Jones,1,1,0,0,0,0,309,271,271,21,6,21,6,309,dana-altman-1,Dana Altman,5,13,3,3,1,1,233,94,337,23,11,23,11,643,55.76559546,37.23776224,72.10743802,10.933082,47.12535344,31.15264798,73.4496124,7.655954631,35.09202454,37.69817968,57.65877958,49.71428571,0.078352587,0.099447514,51.83946488,34.32258065,71.85929648,14.50980392,49.01960784,29.4047619,70.3196347,8.110367893,39.32014206,45.16129032,52.70880361,55.68942436,0.117048401,0.078749476,72.6803,70.811,108.955,110.552,99.2049,102.279,65.9065,64.1339,106.247,107.832,94.5948,92.668,41.310189,-72.92886,44.044515,-123.07398,,16,,,,14,,,,6.2,10.2
2019-1463-1414,1463,1414,2019,14,13,W14,Z13,13,14,W,Z,R6CH,minneapolis,44.98,-93.27,Yale,UC Irvine,james-jones-3,James Jones,1,1,0,0,0,0,309,271,271,21,6,21,6,309,russ-turner-1,Russ Turner,1,1,0,0,0,0,187,126,126,30,4,30,4,187,55.76559546,37.23776224,72.10743802,10.933082,47.12535344,31.15264798,73.4496124,7.655954631,35.09202454,37.69817968,57.65877958,49.71428571,0.078352587,0.099447514,50.2567865,35.98130841,69.98254799,10.93272171,40.59633028,33.33333333,70.88414634,6.823184153,32.01995012,32.71604938,48.79912664,42.93405114,0.082039583,0.075897582,72.6803,70.811,108.955,110.552,99.2049,102.279,66.0757,65.1511,108.285,106.73,94.5646,97.2616,41.310189,-72.92886,33.667002,-117.768639,,,,,,,,,,6.2,5.6
2019-1463-1330,1463,1330,2019,14,14,W14,Z14,14,14,W,Z,R6CH,minneapolis,44.98,-93.27,Yale,Old Dominion,james-jones-3,James Jones,1,1,0,0,0,0,309,271,271,21,6,21,6,309,jeff-jones-3,Jeff Jones,0,7,0,2,0,0,140,65,352,26,7,26,7,497,55.76559546,37.23776224,72.10743802,10.933082,47.12535344,31.15264798,73.4496124,7.655954631,35.09202454,37.69817968,57.65877958,49.71428571,0.078352587,0.099447514,44.54397394,35.29411765,65.97582038,14.10373066,43.49408553,32.5170068,66.66666667,6.840390879,37.31495661,40.07633588,54.03726708,52.71966527,0.085351542,0.074121076,72.6803,70.811,108.955,110.552,99.2049,102.279,65.4732,64.3576,101.139,102.052,93.0411,96.4764,41.310189,-72.92886,36.884919,-76.309653,,,,,,,,,,6.2,3.5
2019-1463-1159,1463,1159,2019,14,15,W14,Z15,14,15,W,Z,R6CH,minneapolis,44.98,-93.27,Yale,Colgate,james-jones-3,James Jones,1,1,0,0,0,0,309,271,271,21,6,21,6,309,matt-langel-1,Matt Langel,0,0,0,0,0,0,114,140,140,24,9,24,9,114,55.76559546,37.23776224,72.10743802,10.933082,47.12535344,31.15264798,73.4496124,7.655954631,35.09202454,37.69817968,57.65877958,49.71428571,0.078352587,0.099447514,53.94378966,39.0625,74.30683919,9.946714032,50.35523979,33.88960205,71.00917431,9.519492294,41.04756815,40.89238845,57.87709497,52.10589651,0.091033227,0.105243292,72.6803,70.811,108.955,110.552,99.2049,102.279,67.5448,66.4179,110.64,110.152,102.764,105.866,41.310189,-72.92886,42.8188,-75.535,,,,,,,,,,6.2,2.5
2019-1463-1205,1463,1205,2019,14,16,W14,Z16,14,16,W,Z,R6CH,minneapolis,44.98,-93.27,Yale,Gardner Webb,james-jones-3,James Jones,1,1,0,0,0,0,309,271,271,21,6,21,6,309,tim-craft-1,Tim Craft,0,0,0,0,0,0,111,88,88,23,10,23,10,111,55.76559546,37.23776224,72.10743802,10.933082,47.12535344,31.15264798,73.4496124,7.655954631,35.09202454,37.69817968,57.65877958,49.71428571,0.078352587,0.099447514,53.78858746,37.67660911,71.59940209,7.410972089,49.85563041,33.80447585,72.4665392,8.793264733,37.33880422,44.96822034,51.7791411,54.28571429,0.08899751,0.085308494,72.6803,70.811,108.955,110.552,99.2049,102.279,68.3164,67.1554,108.532,107.597,105.231,108.343,41.310189,-72.92886,35.24732,-81.668141,,,,,,,,,,6.2,1.8
